Page Name,Link
মাছ চাষ ও মাছ চাষের সকল ধরনের মাছের পোনা,https://www.facebook.com/nazmulmymen37/
Aqueous Biofloc Consultancy Bangladesh,https://www.facebook.com/AqueousBioflocConsultancyBD/
কম সময়ে লাভজনক পদ্ধতিতে মাছ  চাষ,https://www.facebook.com/%E0%A6%95%E0%A6%AE-%E0%A6%B8%E0%A6%AE%E0%A7%9F%E0%A7%87-%E0%A6%B2%E0%A6%BE%E0%A6%AD%E0%A6%9C%E0%A6%A8%E0%A6%95-%E0%A6%AA%E0%A6%A6%E0%A7%8D%E0%A6%A7%E0%A6%A4%E0%A6%BF%E0%A6%A4%E0%A7%87-%E0%A6%AE%E0%A6%BE%E0%A6%9B-%E0%A6%9A%E0%A6%BE%E0%A6%B7-102337027883700/
মাছ চাষ ও পোনা বিক্রয়,https://www.facebook.com/azharul2040bd/
তাজা মাছ - Fresh Fish,https://www.facebook.com/freshfish.cox.bd/
Bd Biofloc Help Center,https://www.facebook.com/BdBioflocHelpCenter/
বায়োফ্লক মৎস্য চাষ - Bioflock Fish Culture,https://www.facebook.com/bioflocBD24/
রঙ্গিন মাছ চাষ ও ক্রয় বিক্রয়।,https://www.facebook.com/%E0%A6%B0%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%BF%E0%A6%A8-%E0%A6%AE%E0%A6%BE%E0%A6%9B-%E0%A6%9A%E0%A6%BE%E0%A6%B7-%E0%A6%93-%E0%A6%95%E0%A7%8D%E0%A6%B0%E0%A7%9F-%E0%A6%AC%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B0%E0%A7%9F-113716743750611/
বায়োফ্লক মাছ চাষ পদ্ধতি,https://www.facebook.com/Biofloc2019/
Biofloc accessories,https://www.facebook.com/Biofloc-accessories-111290727370627/
Biofloc Fish Farming,https://www.facebook.com/bioflocstore/
মাছ বিক্রয় বাংলাদেশ,https://www.facebook.com/allfishsell2/
মাছ চাষ,https://www.facebook.com/%E0%A6%AE%E0%A6%BE%E0%A6%9B-%E0%A6%9A%E0%A6%BE%E0%A6%B7-893817553996533/
Biofloc GuideLine BD,https://www.facebook.com/BioflocGuideLine/
শিং মাগুর গুলসা কৈই পাব্দা মাছ চাষ পদ্ধতিও বিক্রয় কেন্দ্র,https://www.facebook.com/%E0%A6%B6%E0%A6%BF%E0%A6%82-%E0%A6%AE%E0%A6%BE%E0%A6%97%E0%A7%81%E0%A6%B0-%E0%A6%97%E0%A7%81%E0%A6%B2%E0%A6%B8%E0%A6%BE-%E0%A6%95%E0%A7%88%E0%A6%87-%E0%A6%AA%E0%A6%BE%E0%A6%AC%E0%A7%8D%E0%A6%A6%E0%A6%BE-%E0%A6%AE%E0%A6%BE%E0%A6%9B-%E0%A6%9A%E0%A6%BE%E0%A6%B7-%E0%A6%AA%E0%A6%A6%E0%A7%8D%E0%A6%A7%E0%A6%A4%E0%A6%BF%E0%A6%93-%E0%A6%AC%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B0%E0%A7%9F-%E0%A6%95%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0-103319557755392/
পুকুরে মাছ চাষ বাংলাদেশ,https://www.facebook.com/%E0%A6%AA%E0%A7%81%E0%A6%95%E0%A7%81%E0%A6%B0%E0%A7%87-%E0%A6%AE%E0%A6%BE%E0%A6%9B-%E0%A6%9A%E0%A6%BE%E0%A6%B7-%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6-101154432059192/
Biofloc BD বায়োফ্লক বিডি,https://www.facebook.com/Bioflocbdcommunity/
বায়োফ্লক পদ্ধতিতে মাছ চাষ তথ্য,https://www.facebook.com/bioflockinfo/
রঙিন মাছ চাষ হেল্প সেন্টার,https://www.facebook.com/ronginmas/
মাছ বাজার,https://www.facebook.com/massbazar0/
মাছ ও সবজি চাষ পদ্ধতি,https://www.facebook.com/%E0%A6%AE%E0%A6%BE%E0%A6%9B-%E0%A6%93-%E0%A6%B8%E0%A6%AC%E0%A6%9C%E0%A6%BF-%E0%A6%9A%E0%A6%BE%E0%A6%B7-%E0%A6%AA%E0%A6%A6%E0%A7%8D%E0%A6%A7%E0%A6%A4%E0%A6%BF-563518754096780/
All Fresh Fish-সব টাটকা মাছ,https://www.facebook.com/allfreshfish/
দেশীয় মাছ চাষ পদ্ধতি,https://www.facebook.com/deshifishsell/
মাছ আছে,https://www.facebook.com/machache.combd/
মাছের পোনা চাষ পদ্ধতি,https://www.facebook.com/maserpona/
Chittagong biofloc,https://www.facebook.com/Chittagong-biofloc-109811290722132/
The River Fish - নদীর মাছ,https://www.facebook.com/ThefreshRiverFish/
মাছ চাষ পদ্ধতি ও পোনা বিক্রয়,https://www.facebook.com/%E0%A6%AE%E0%A6%BE%E0%A6%9B-%E0%A6%9A%E0%A6%BE%E0%A6%B7-%E0%A6%AA%E0%A6%A6%E0%A7%8D%E0%A6%A7%E0%A6%A4%E0%A6%BF-%E0%A6%93-%E0%A6%AA%E0%A7%8B%E0%A6%A8%E0%A6%BE-%E0%A6%AC%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B0%E0%A6%AF%E0%A6%BC-103065408542373/
The Biofloc Technology,https://www.facebook.com/TheBioflocTechnology/
হাওরের মাছ,https://www.facebook.com/%E0%A6%B9%E0%A6%BE%E0%A6%93%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%AE%E0%A6%BE%E0%A6%9B-102572885200636/
লাভ জনক মাছ চাষ,https://www.facebook.com/%E0%A6%B2%E0%A6%BE%E0%A6%AD-%E0%A6%9C%E0%A6%A8%E0%A6%95-%E0%A6%AE%E0%A6%BE%E0%A6%9B-%E0%A6%9A%E0%A6%BE%E0%A6%B7-1650734335190377/
হাওর অঞ্চলের মাছ,https://www.facebook.com/fishfromhaorarea2020/
সহজ পদ্ধতিতে মাছ চাষ,https://www.facebook.com/jonayedsarker606/
Biofloc training বর্ধমান,https://www.facebook.com/Biofloc-training-%E0%A6%AC%E0%A6%B0%E0%A7%8D%E0%A6%A7%E0%A6%AE%E0%A6%BE%E0%A6%A8-108401827205318/
মাছ চাষের বিদ্যালয়,https://www.facebook.com/%E0%A6%AE%E0%A6%BE%E0%A6%9B-%E0%A6%9A%E0%A6%BE%E0%A6%B7%E0%A7%87%E0%A6%B0-%E0%A6%AC%E0%A6%BF%E0%A6%A6%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B2%E0%A6%AF%E0%A6%BC-100409714823591/
মাছ বাজার,https://www.facebook.com/machbazarsite123/
"রঙিন মাছ চাষে সমস্যা,  সমাধান ও সম্ভাবনা",https://www.facebook.com/Aquas.solution/
একুরিয়াম মাছ চাষ এবং পরামর্শ কেন্দ্র,https://www.facebook.com/%E0%A6%8F%E0%A6%95%E0%A7%81%E0%A6%B0%E0%A6%BF%E0%A7%9F%E0%A6%BE%E0%A6%AE-%E0%A6%AE%E0%A6%BE%E0%A6%9B-%E0%A6%9A%E0%A6%BE%E0%A6%B7-%E0%A6%8F%E0%A6%AC%E0%A6%82-%E0%A6%AA%E0%A6%B0%E0%A6%BE%E0%A6%AE%E0%A6%B0%E0%A7%8D%E0%A6%B6-%E0%A6%95%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0-110167520729056/
ভুট্টা ক্রয়-বিক্রয় সমগ্র বাংলাদেশ,https://www.facebook.com/%E0%A6%AD%E0%A7%81%E0%A6%9F%E0%A7%8D%E0%A6%9F%E0%A6%BE-%E0%A6%95%E0%A7%8D%E0%A6%B0%E0%A6%AF%E0%A6%BC-%E0%A6%AC%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B0%E0%A6%AF%E0%A6%BC-%E0%A6%B8%E0%A6%AE%E0%A6%97%E0%A7%8D%E0%A6%B0-%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6-111448650707053/
𝑭𝒊𝒗𝒆𝒓𝒓 𝑹𝒆𝒗𝒊𝒆𝒘 𝑺𝒂𝒍𝒆 - ফাইবার রিভিউ,https://www.facebook.com/fiverrreviewsalebd/
বায়োফ্লকে ও পুকুরে মাছ চাষ,https://www.facebook.com/Fishbdhs/
Biofloc Fish farming BD,https://www.facebook.com/bioflocfishfarmingbds/
Smart Biofloc Fish Farm,https://www.facebook.com/Smart-Biofloc-Fish-Farm-104859541107087/
মাছচাষ বিষয়ক পরামর্শ,https://www.facebook.com/riadbfri/
গ্রীন এগ্রো বাংলাদেশ- Green Agro Bangladesh,https://www.facebook.com/%E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A7%80%E0%A6%A8-%E0%A6%8F%E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A7%8B-%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6-Green-Agro-Bangladesh-109584423741349/
Biofloc and Colour Fish Farm pabna,https://www.facebook.com/Biofloc-and-Colour-Fish-Farm-pabna-101812225420184/
"Ministry of Fisheries and Livestock, Bangladesh",https://www.facebook.com/moflbd/
Fishzone Biofloc Farm,https://www.facebook.com/Fishzone-Biofloc-Farm-109556770541280/
Bangladesh biofloc fish association,https://www.facebook.com/Bangladesh-biofloc-fish-association-106244094666115/
ব্রাদার্স হ্যাচারী এন্ড মাছ বাজার,https://www.facebook.com/%E0%A6%AC%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%A6%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%B8-%E0%A6%B9%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%9A%E0%A6%BE%E0%A6%B0%E0%A7%80-%E0%A6%8F%E0%A6%A8%E0%A7%8D%E0%A6%A1-%E0%A6%AE%E0%A6%BE%E0%A6%9B-%E0%A6%AC%E0%A6%BE%E0%A6%9C%E0%A6%BE%E0%A6%B0-105541635075803/
সার বীজ কীটনাশক কৃষি পণ্য,https://www.facebook.com/%E0%A6%B8%E0%A6%BE%E0%A6%B0-%E0%A6%AC%E0%A7%80%E0%A6%9C-%E0%A6%95%E0%A7%80%E0%A6%9F%E0%A6%A8%E0%A6%BE%E0%A6%B6%E0%A6%95-%E0%A6%95%E0%A7%83%E0%A6%B7%E0%A6%BF-%E0%A6%AA%E0%A6%A3%E0%A7%8D%E0%A6%AF-991131701089144/
সফল মাল্টা চাষ,https://www.facebook.com/%E0%A6%B8%E0%A6%AB%E0%A6%B2-%E0%A6%AE%E0%A6%BE%E0%A6%B2%E0%A7%8D%E0%A6%9F%E0%A6%BE-%E0%A6%9A%E0%A6%BE%E0%A6%B7-104851597593474/
শরীয়তপুরে গাছ প্রেম ও চারা ক্রয় বিক্রয়,https://www.facebook.com/Hkmisahak/
Our Bangladesh আমাদের বাংলাদেশ,https://www.facebook.com/ourbd.org/
বাংলাদেশ ছাত্র ফেডারেশন Bangladesh Student Federation,https://www.facebook.com/bsf85/
মাছ,https://www.facebook.com/mache.bhate.bangali/
প্রকৃতি নির্ভর মাছ চাষ,https://www.facebook.com/%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%95%E0%A7%83%E0%A6%A4%E0%A6%BF-%E0%A6%A8%E0%A6%BF%E0%A6%B0%E0%A7%8D%E0%A6%AD%E0%A6%B0-%E0%A6%AE%E0%A6%BE%E0%A6%9B-%E0%A6%9A%E0%A6%BE%E0%A6%B7-1530220067081593/
Aqua Shrimp Farm BD.,https://www.facebook.com/aquashrimpfarmbd/
বাংলাদেশ ফুটবল ফেডারেশন,https://www.facebook.com/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6-%E0%A6%AB%E0%A7%81%E0%A6%9F%E0%A6%AC%E0%A6%B2-%E0%A6%AB%E0%A7%87%E0%A6%A1%E0%A6%BE%E0%A6%B0%E0%A7%87%E0%A6%B6%E0%A6%A8-582872098536907/
Bondhur Sriti Biofloc Fish Farm,https://www.facebook.com/BondhurSritiBiofloc/
শেখ এগ্রো ফার্ম প্রাইভেট লিমিটেড _ Sheikh Agro Farm Private Limited,https://www.facebook.com/%E0%A6%B6%E0%A7%87%E0%A6%96-%E0%A6%8F%E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A7%8B-%E0%A6%AB%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%AE-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%87%E0%A6%AD%E0%A7%87%E0%A6%9F-%E0%A6%B2%E0%A6%BF%E0%A6%AE%E0%A6%BF%E0%A6%9F%E0%A7%87%E0%A6%A1-_-Sheikh-Agro-Farm-Private-Limited-109543224672466/
"গবাদিপশু পালন , কৃষি পরামর্শ ও খামার উন্নয়ন",https://www.facebook.com/%E0%A6%97%E0%A6%AC%E0%A6%BE%E0%A6%A6%E0%A6%BF%E0%A6%AA%E0%A6%B6%E0%A7%81-%E0%A6%AA%E0%A6%BE%E0%A6%B2%E0%A6%A8-%E0%A6%95%E0%A7%83%E0%A6%B7%E0%A6%BF-%E0%A6%AA%E0%A6%B0%E0%A6%BE%E0%A6%AE%E0%A6%B0%E0%A7%8D%E0%A6%B6-%E0%A6%93-%E0%A6%96%E0%A6%BE%E0%A6%AE%E0%A6%BE%E0%A6%B0-%E0%A6%89%E0%A6%A8%E0%A7%8D%E0%A6%A8%E0%A6%AF%E0%A6%BC%E0%A6%A8-102318501688223/
হৃদয়ে আমার বাংলাদেশ,https://www.facebook.com/Ridoye.Amar.BD/
গোয়াইনঘাট পোল্ট্রি এন্ড এগ্রো ফার্ম,https://www.facebook.com/%E0%A6%97%E0%A7%8B%E0%A7%9F%E0%A6%BE%E0%A6%87%E0%A6%A8%E0%A6%98%E0%A6%BE%E0%A6%9F-%E0%A6%AA%E0%A7%8B%E0%A6%B2%E0%A7%8D%E0%A6%9F%E0%A7%8D%E0%A6%B0%E0%A6%BF-%E0%A6%8F%E0%A6%A8%E0%A7%8D%E0%A6%A1-%E0%A6%8F%E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A7%8B-%E0%A6%AB%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%AE-103151318657853/
Fish Farm Owners Association Bangladesh - FOAB,https://www.facebook.com/foabbd/
Dhaka Rabbit Farm। ঢাকা খরগোশ ফার্ম,https://www.facebook.com/Dhaka-Rabbit-Farm-%E0%A6%A2%E0%A6%BE%E0%A6%95%E0%A6%BE-%E0%A6%96%E0%A6%B0%E0%A6%97%E0%A7%8B%E0%A6%B6-%E0%A6%AB%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%AE-104949318030417/
পিমোনা কৃষি ও থাই বীজ,https://www.facebook.com/mshorab16/
Bay Aqua Agro,https://www.facebook.com/BayAquaAgro2009/
আল গানাম এগ্রো ফার্ম,https://www.facebook.com/AalGanamAgroFarm/
Abdul Malek Agro Farm,https://www.facebook.com/abdulmalekagrofarm/
মাছের পোনা বিক্রয়,https://www.facebook.com/%E0%A6%AE%E0%A6%BE%E0%A6%9B%E0%A7%87%E0%A6%B0-%E0%A6%AA%E0%A7%8B%E0%A6%A8%E0%A6%BE-%E0%A6%AC%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B0%E0%A6%AF%E0%A6%BC-101025281285041/
মিঠু মাছ ধরা,https://www.facebook.com/%E0%A6%AE%E0%A6%BF%E0%A6%A0%E0%A7%81-%E0%A6%AE%E0%A6%BE%E0%A6%9B-%E0%A6%A7%E0%A6%B0%E0%A6%BE-101529265358724/
