Page Name,Link
মৎস্য চাষের গল্প,https://www.facebook.com/%E0%A6%AE%E0%A7%8E%E0%A6%B8%E0%A7%8D%E0%A6%AF-%E0%A6%9A%E0%A6%BE%E0%A6%B7%E0%A7%87%E0%A6%B0-%E0%A6%97%E0%A6%B2%E0%A7%8D%E0%A6%AA-565719326865086/
"গবাদিপশু,হাঁস-মুরগী পালন,মৎস্য চাষ,কৃষি বিষয়ক সাধারণ ধারণা",https://www.facebook.com/%E0%A6%97%E0%A6%AC%E0%A6%BE%E0%A6%A6%E0%A6%BF%E0%A6%AA%E0%A6%B6%E0%A7%81%E0%A6%B9%E0%A6%BE%E0%A6%81%E0%A6%B8-%E0%A6%AE%E0%A7%81%E0%A6%B0%E0%A6%97%E0%A7%80-%E0%A6%AA%E0%A6%BE%E0%A6%B2%E0%A6%A8%E0%A6%AE%E0%A7%8E%E0%A6%B8%E0%A7%8D%E0%A6%AF-%E0%A6%9A%E0%A6%BE%E0%A6%B7%E0%A6%95%E0%A7%83%E0%A6%B7%E0%A6%BF-%E0%A6%AC%E0%A6%BF%E0%A6%B7%E0%A7%9F%E0%A6%95-%E0%A6%B8%E0%A6%BE%E0%A6%A7%E0%A6%BE%E0%A6%B0%E0%A6%A3-%E0%A6%A7%E0%A6%BE%E0%A6%B0%E0%A6%A3%E0%A6%BE-988215124711648/
সোহাগ মৎস্য নার্সারী,https://www.facebook.com/%E0%A6%B8%E0%A7%8B%E0%A6%B9%E0%A6%BE%E0%A6%97-%E0%A6%AE%E0%A7%8E%E0%A6%B8%E0%A7%8D%E0%A6%AF-%E0%A6%A8%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%B8%E0%A6%BE%E0%A6%B0%E0%A7%80-100821315033172/
ইউনিয়ন পর্যায়ে মৎস্যচাষ প্রযুক্তি সেবা সম্প্রসারণ প্রকল্প-২য় পর্যায়,https://www.facebook.com/unionproject.dof/
"মৎস্য বীজ উৎপাদন খামার, কুষ্টিয়া সদর, কুষ্টিয়া; FSMF, Kushtia",https://www.facebook.com/fishfarm.kushtia/
স্বাধু পানির ঝিনুকে মুক্তা চাষ প্রশিক্ষন,https://www.facebook.com/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%A7%E0%A7%81-%E0%A6%AA%E0%A6%BE%E0%A6%A8%E0%A6%BF%E0%A6%B0-%E0%A6%9D%E0%A6%BF%E0%A6%A8%E0%A7%81%E0%A6%95%E0%A7%87-%E0%A6%AE%E0%A7%81%E0%A6%95%E0%A7%8D%E0%A6%A4%E0%A6%BE-%E0%A6%9A%E0%A6%BE%E0%A6%B7-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%B6%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%A8-102171798575823/
স্পন রঙ মৎস্য চাষ,https://www.facebook.com/%E0%A6%B8%E0%A7%8D%E0%A6%AA%E0%A6%A8-%E0%A6%B0%E0%A6%99-%E0%A6%AE%E0%A7%8E%E0%A6%B8%E0%A7%8D%E0%A6%AF-%E0%A6%9A%E0%A6%BE%E0%A6%B7-100472581668375/
দুলাল মৎস্য হ্যাচারি,https://www.facebook.com/fishframsell/
বাবুপাড়া মৎস্য চাষ প্রযুক্তি,https://www.facebook.com/%E0%A6%AC%E0%A6%BE%E0%A6%AC%E0%A7%81%E0%A6%AA%E0%A6%BE%E0%A7%9C%E0%A6%BE-%E0%A6%AE%E0%A7%8E%E0%A6%B8%E0%A7%8D%E0%A6%AF-%E0%A6%9A%E0%A6%BE%E0%A6%B7-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%AF%E0%A7%81%E0%A6%95%E0%A7%8D%E0%A6%A4%E0%A6%BF-101193865280407/
বায়োফ্লক প্রযুক্তিতে মৎস্য চাষ প্রশিক্ষণ,https://www.facebook.com/%E0%A6%AC%E0%A6%BE%E0%A7%9F%E0%A7%8B%E0%A6%AB%E0%A7%8D%E0%A6%B2%E0%A6%95-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%AF%E0%A7%81%E0%A6%95%E0%A7%8D%E0%A6%A4%E0%A6%BF%E0%A6%A4%E0%A7%87-%E0%A6%AE%E0%A7%8E%E0%A6%B8%E0%A7%8D%E0%A6%AF-%E0%A6%9A%E0%A6%BE%E0%A6%B7-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%B6%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%A3-102660081512287/
বায়োফ্লক মৎস্য চাষ - Bioflock Fish Culture,https://www.facebook.com/bioflocBD24/
লাভজনক মাছ চাষ/ Regain & Vitacare,https://www.facebook.com/%E0%A6%B2%E0%A6%BE%E0%A6%AD%E0%A6%9C%E0%A6%A8%E0%A6%95-%E0%A6%AE%E0%A6%BE%E0%A6%9B-%E0%A6%9A%E0%A6%BE%E0%A6%B7-Regain-Vitacare-102014254948889/
মৎস্য চাষ,https://www.facebook.com/fishcultivationbd/
মৎস্য চাষ ও পুকুর পরিকল্পনা,https://www.facebook.com/%E0%A6%AE%E0%A7%8E%E0%A6%B8%E0%A7%8D%E0%A6%AF-%E0%A6%9A%E0%A6%BE%E0%A6%B7-%E0%A6%93-%E0%A6%AA%E0%A7%81%E0%A6%95%E0%A7%81%E0%A6%B0-%E0%A6%AA%E0%A6%B0%E0%A6%BF%E0%A6%95%E0%A6%B2%E0%A7%8D%E0%A6%AA%E0%A6%A8%E0%A6%BE-102775424765284/
মেবিন মৎস্য হ্যাচারি এন্ড নার্সারী,https://www.facebook.com/%E0%A6%AE%E0%A7%87%E0%A6%AC%E0%A6%BF%E0%A6%A8-%E0%A6%AE%E0%A7%8E%E0%A6%B8%E0%A7%8D%E0%A6%AF-%E0%A6%B9%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%9A%E0%A6%BE%E0%A6%B0%E0%A6%BF-%E0%A6%8F%E0%A6%A8%E0%A7%8D%E0%A6%A1-%E0%A6%A8%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%B8%E0%A6%BE%E0%A6%B0%E0%A7%80-103950481013370/
ইউনিয়ন পর্যায়ে মৎস্য চাষ প্রযুক্তি সেবা সম্প্রসারণ প্রকল্প - ২য় পর্যায়,https://www.facebook.com/unionfisheriesBD/
প্রত্যাশা মৎস্য হ্যাচারী এন্ড নার্সারী,https://www.facebook.com/%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A4%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B6%E0%A6%BE-%E0%A6%AE%E0%A7%8E%E0%A6%B8%E0%A7%8D%E0%A6%AF-%E0%A6%B9%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%9A%E0%A6%BE%E0%A6%B0%E0%A7%80-%E0%A6%8F%E0%A6%A8%E0%A7%8D%E0%A6%A1-%E0%A6%A8%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%B8%E0%A6%BE%E0%A6%B0%E0%A7%80-103670781525135/
আদর্শ মৎস্য হ্যাচারি এন্ড নার্সারি,https://www.facebook.com/%E0%A6%86%E0%A6%A6%E0%A6%B0%E0%A7%8D%E0%A6%B6-%E0%A6%AE%E0%A7%8E%E0%A6%B8%E0%A7%8D%E0%A6%AF-%E0%A6%B9%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%9A%E0%A6%BE%E0%A6%B0%E0%A6%BF-%E0%A6%8F%E0%A6%A8%E0%A7%8D%E0%A6%A1-%E0%A6%A8%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%B8%E0%A6%BE%E0%A6%B0%E0%A6%BF-249690412377291/
বায়োফ্লক মৎস্য চাষ,https://www.facebook.com/%E0%A6%AC%E0%A6%BE%E0%A7%9F%E0%A7%8B%E0%A6%AB%E0%A7%8D%E0%A6%B2%E0%A6%95-%E0%A6%AE%E0%A7%8E%E0%A6%B8%E0%A7%8D%E0%A6%AF-%E0%A6%9A%E0%A6%BE%E0%A6%B7-100100625181596/
পুকুরে মাছ চাষ,https://www.facebook.com/www.BDFishBd.com01749924310/
ক্যাটফিশ মৎস্য হ্যাচারি,https://www.facebook.com/%E0%A6%95%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%9F%E0%A6%AB%E0%A6%BF%E0%A6%B6-%E0%A6%AE%E0%A7%8E%E0%A6%B8%E0%A7%8D%E0%A6%AF-%E0%A6%B9%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%9A%E0%A6%BE%E0%A6%B0%E0%A6%BF-102610764879267/
GK রূপালী মৎস্য চাষ,https://www.facebook.com/GK-%E0%A6%B0%E0%A7%82%E0%A6%AA%E0%A6%BE%E0%A6%B2%E0%A7%80-%E0%A6%AE%E0%A7%8E%E0%A6%B8%E0%A7%8D%E0%A6%AF-%E0%A6%9A%E0%A6%BE%E0%A6%B7-108000411433624/
বিসমিল্লাহ গবাদি পশুর খামার ও মৎস্য চাষ,https://www.facebook.com/bismillahgobadipishurkhamar/
পুকুরে মাছ চাষ,https://www.facebook.com/pondfishculture/
রহমত মৎস্য নার্সারি,https://www.facebook.com/rohmot15/
উপজেলা মৎস্য চাষী কল্যাণ সমিতি,https://www.facebook.com/uffo22/
মৎস্য চাষ,https://www.facebook.com/%E0%A6%AE%E0%A7%8E%E0%A6%B8%E0%A7%8D%E0%A6%AF-%E0%A6%9A%E0%A6%BE%E0%A6%B7-108352804402509/
লিফ ইউনিয়ন পর্যায় মৎস্য চাষ প্রযুক্তি সেবা সম্প্রসারণ প্রতিনিধি,https://www.facebook.com/%E0%A6%B2%E0%A6%BF%E0%A6%AB-%E0%A6%87%E0%A6%89%E0%A6%A8%E0%A6%BF%E0%A7%9F%E0%A6%A8-%E0%A6%AA%E0%A6%B0%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A7%9F-%E0%A6%AE%E0%A7%8E%E0%A6%B8%E0%A7%8D%E0%A6%AF-%E0%A6%9A%E0%A6%BE%E0%A6%B7-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%AF%E0%A7%81%E0%A6%95%E0%A7%8D%E0%A6%A4%E0%A6%BF-%E0%A6%B8%E0%A7%87%E0%A6%AC%E0%A6%BE-%E0%A6%B8%E0%A6%AE%E0%A7%8D%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%B8%E0%A6%BE%E0%A6%B0%E0%A6%A3-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A4%E0%A6%BF%E0%A6%A8%E0%A6%BF%E0%A6%A7%E0%A6%BF-450007222418324/
লালন কৃষি ও মৎস্য চাষ প্রকল্প।,https://www.facebook.com/%E0%A6%B2%E0%A6%BE%E0%A6%B2%E0%A6%A8-%E0%A6%95%E0%A7%83%E0%A6%B7%E0%A6%BF-%E0%A6%93-%E0%A6%AE%E0%A7%8E%E0%A6%B8%E0%A7%8D%E0%A6%AF-%E0%A6%9A%E0%A6%BE%E0%A6%B7-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%95%E0%A6%B2%E0%A7%8D%E0%A6%AA-290331254822152/
মৎস্য চাষ ও চাষি,https://www.facebook.com/%E0%A6%AE%E0%A7%8E%E0%A6%B8%E0%A7%8D%E0%A6%AF-%E0%A6%9A%E0%A6%BE%E0%A6%B7-%E0%A6%93-%E0%A6%9A%E0%A6%BE%E0%A6%B7%E0%A6%BF-101711575315540/
"খামারি সমাচার- কৃষি, পশুপালন & মৎস্য চাষ",https://www.facebook.com/vmahc/
বাংলাদেশ মৎস্য চাষ গ্রুপ,https://www.facebook.com/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6-%E0%A6%AE%E0%A7%8E%E0%A6%B8%E0%A7%8D%E0%A6%AF-%E0%A6%9A%E0%A6%BE%E0%A6%B7-%E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A7%81%E0%A6%AA-101087328837003/
রঙ্গিন মাছ চাষ ও ক্রয় বিক্রয়।,https://www.facebook.com/%E0%A6%B0%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%BF%E0%A6%A8-%E0%A6%AE%E0%A6%BE%E0%A6%9B-%E0%A6%9A%E0%A6%BE%E0%A6%B7-%E0%A6%93-%E0%A6%95%E0%A7%8D%E0%A6%B0%E0%A7%9F-%E0%A6%AC%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B0%E0%A7%9F-113716743750611/
নীল রঙিন মৎস্য,https://www.facebook.com/Nilfishfarm/
ইউনিয়ন পর্যায়ে মৎস্য চাষ লিফ,https://www.facebook.com/%E0%A6%87%E0%A6%89%E0%A6%A8%E0%A6%BF%E0%A7%9F%E0%A6%A8-%E0%A6%AA%E0%A6%B0%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A7%9F%E0%A7%87-%E0%A6%AE%E0%A7%8E%E0%A6%B8%E0%A7%8D%E0%A6%AF-%E0%A6%9A%E0%A6%BE%E0%A6%B7-%E0%A6%B2%E0%A6%BF%E0%A6%AB-103003834725584/
মৎস্য চাষ - Fish culture,https://www.facebook.com/%E0%A6%AE%E0%A7%8E%E0%A6%B8%E0%A7%8D%E0%A6%AF-%E0%A6%9A%E0%A6%BE%E0%A6%B7-Fish-culture-106164481143439/
"মৎস্য পরামর্শ সেবা কেন্দ্র, লামা, বান্দরবান পার্বত্য জেলা।",https://www.facebook.com/BabulAbdulGafurSAFO/
মৎস্য খামার,https://www.facebook.com/%E0%A6%AE%E0%A7%8E%E0%A6%B8%E0%A7%8D%E0%A6%AF-%E0%A6%96%E0%A6%BE%E0%A6%AE%E0%A6%BE%E0%A6%B0-109554810853908/
"উপজেলা মৎস্য দপ্তর, বদলগাছী, নওগাঁ।",https://www.facebook.com/%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE-%E0%A6%AE%E0%A7%8E%E0%A6%B8%E0%A7%8D%E0%A6%AF-%E0%A6%A6%E0%A6%AA%E0%A7%8D%E0%A6%A4%E0%A6%B0-%E0%A6%AC%E0%A6%A6%E0%A6%B2%E0%A6%97%E0%A6%BE%E0%A6%9B%E0%A7%80-%E0%A6%A8%E0%A6%93%E0%A6%97%E0%A6%BE%E0%A6%81-104467164693556/
মৎস্য  চাষ পরিকল্পনা ও বিক্রয়,https://www.facebook.com/%E0%A6%AE%E0%A7%8E%E0%A6%B8%E0%A7%8D%E0%A6%AF-%E0%A6%9A%E0%A6%BE%E0%A6%B7-%E0%A6%AA%E0%A6%B0%E0%A6%BF%E0%A6%95%E0%A6%B2%E0%A7%8D%E0%A6%AA%E0%A6%A8%E0%A6%BE-%E0%A6%93-%E0%A6%AC%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B0%E0%A7%9F-100572641762235/
মৎস্য চাষি কল্যাণ সমিতি যশোর জেলা। রেজিঃ নং ১৫৯১/১৭,https://www.facebook.com/bablurhamanjes49gmail.co/
সাব্বির  মৎস্য খামার,https://www.facebook.com/%E0%A6%B8%E0%A6%BE%E0%A6%AC%E0%A7%8D%E0%A6%AC%E0%A6%BF%E0%A6%B0-%E0%A6%AE%E0%A7%8E%E0%A6%B8%E0%A7%8D%E0%A6%AF-%E0%A6%96%E0%A6%BE%E0%A6%AE%E0%A6%BE%E0%A6%B0-107447754729928/
মদিনা মৎস্য চাষ প্রকল্প,https://www.facebook.com/%E0%A6%AE%E0%A6%A6%E0%A6%BF%E0%A6%A8%E0%A6%BE-%E0%A6%AE%E0%A7%8E%E0%A6%B8%E0%A7%8D%E0%A6%AF-%E0%A6%9A%E0%A6%BE%E0%A6%B7-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%95%E0%A6%B2%E0%A7%8D%E0%A6%AA-732985936819816/
আমরা সৌখিন মৎস্য শিকারী,https://www.facebook.com/%E0%A6%86%E0%A6%AE%E0%A6%B0%E0%A6%BE-%E0%A6%B8%E0%A7%8C%E0%A6%96%E0%A6%BF%E0%A6%A8-%E0%A6%AE%E0%A7%8E%E0%A6%B8%E0%A7%8D%E0%A6%AF-%E0%A6%B6%E0%A6%BF%E0%A6%95%E0%A6%BE%E0%A6%B0%E0%A7%80-121702785005784/
মৎস্য পরামর্শ,https://www.facebook.com/%E0%A6%AE%E0%A7%8E%E0%A6%B8%E0%A7%8D%E0%A6%AF-%E0%A6%AA%E0%A6%B0%E0%A6%BE%E0%A6%AE%E0%A6%B0%E0%A7%8D%E0%A6%B6-161949444522929/
মাছ ও সবজি চাষ পদ্ধতি,https://www.facebook.com/%E0%A6%AE%E0%A6%BE%E0%A6%9B-%E0%A6%93-%E0%A6%B8%E0%A6%AC%E0%A6%9C%E0%A6%BF-%E0%A6%9A%E0%A6%BE%E0%A6%B7-%E0%A6%AA%E0%A6%A6%E0%A7%8D%E0%A6%A7%E0%A6%A4%E0%A6%BF-563518754096780/
মাছ চাষ ও পোনা বিক্রয়,https://www.facebook.com/azharul2040bd/
রূপকথা নার্সারি এগ্রো & ছাদ কৃষি,https://www.facebook.com/KAMALBRAND6369/
"শ্রী বাবুল রায় মাছ চাষ, মৎস্য ব্যবসায়ী",https://www.facebook.com/%E0%A6%B6%E0%A7%8D%E0%A6%B0%E0%A7%80-%E0%A6%AC%E0%A6%BE%E0%A6%AC%E0%A7%81%E0%A6%B2-%E0%A6%B0%E0%A6%BE%E0%A7%9F-%E0%A6%AE%E0%A6%BE%E0%A6%9B-%E0%A6%9A%E0%A6%BE%E0%A6%B7-%E0%A6%AE%E0%A7%8E%E0%A6%B8%E0%A7%8D%E0%A6%AF-%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%AC%E0%A6%B8%E0%A6%BE%E0%A7%9F%E0%A7%80-972586649577394/
মাছ চাষ,https://www.facebook.com/%E0%A6%AE%E0%A6%BE%E0%A6%9B-%E0%A6%9A%E0%A6%BE%E0%A6%B7-983551731792712/
উন্মুক্ত মৎস্য চাষ #,https://www.facebook.com/%E0%A6%89%E0%A6%A8%E0%A7%8D%E0%A6%AE%E0%A7%81%E0%A6%95%E0%A7%8D%E0%A6%A4-%E0%A6%AE%E0%A7%8E%E0%A6%B8%E0%A7%8D%E0%A6%AF-%E0%A6%9A%E0%A6%BE%E0%A6%B7--107989910948246/
মদিনা মৎস্য খামার,https://www.facebook.com/%E0%A6%AE%E0%A6%A6%E0%A6%BF%E0%A6%A8%E0%A6%BE-%E0%A6%AE%E0%A7%8E%E0%A6%B8%E0%A7%8D%E0%A6%AF-%E0%A6%96%E0%A6%BE%E0%A6%AE%E0%A6%BE%E0%A6%B0-663056150756887/
আলামিন মৎস্য নাসারি,https://www.facebook.com/%E0%A6%86%E0%A6%B2%E0%A6%BE%E0%A6%AE%E0%A6%BF%E0%A6%A8-%E0%A6%AE%E0%A7%8E%E0%A6%B8%E0%A7%8D%E0%A6%AF-%E0%A6%A8%E0%A6%BE%E0%A6%B8%E0%A6%BE%E0%A6%B0%E0%A6%BF-105526424574197/
লাভ জনক মাছ চাষ,https://www.facebook.com/%E0%A6%B2%E0%A6%BE%E0%A6%AD-%E0%A6%9C%E0%A6%A8%E0%A6%95-%E0%A6%AE%E0%A6%BE%E0%A6%9B-%E0%A6%9A%E0%A6%BE%E0%A6%B7-1650734335190377/
মৎস্য চাষ,https://www.facebook.com/%E0%A6%AE%E0%A7%8E%E0%A6%B8%E0%A7%8D%E0%A6%AF-%E0%A6%9A%E0%A6%BE%E0%A6%B7-104858918233618/
নীল আকাশ মৎস্য হ্যাচারী,https://www.facebook.com/%E0%A6%A8%E0%A7%80%E0%A6%B2-%E0%A6%86%E0%A6%95%E0%A6%BE%E0%A6%B6-%E0%A6%AE%E0%A7%8E%E0%A6%B8%E0%A7%8D%E0%A6%AF-%E0%A6%B9%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%9A%E0%A6%BE%E0%A6%B0%E0%A7%80-112112393524893/
মৎস্য আড়ৎ,https://www.facebook.com/%E0%A6%AE%E0%A7%8E%E0%A6%B8%E0%A7%8D%E0%A6%AF-%E0%A6%86%E0%A6%A1%E0%A6%BC%E0%A7%8E-107901560985549/
কৃত্রিম মৎস্য বীজ প্রজনন ১৯৮২,https://www.facebook.com/a2z.pona.bazar/
মৎস্য চাষ,https://www.facebook.com/%E0%A6%AE%E0%A7%8E%E0%A6%B8%E0%A7%8D%E0%A6%AF-%E0%A6%9A%E0%A6%BE%E0%A6%B7-114838983588576/
ঝলক মৎস্য নার্সারী।,https://www.facebook.com/soban01737284035/
রাফাত মৎস্য নার্সারি,https://www.facebook.com/VideoFishFarm/
মাছ চাষ পদ্ধতি ও পোনা বিক্রয়,https://www.facebook.com/%E0%A6%AE%E0%A6%BE%E0%A6%9B-%E0%A6%9A%E0%A6%BE%E0%A6%B7-%E0%A6%AA%E0%A6%A6%E0%A7%8D%E0%A6%A7%E0%A6%A4%E0%A6%BF-%E0%A6%93-%E0%A6%AA%E0%A7%8B%E0%A6%A8%E0%A6%BE-%E0%A6%AC%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B0%E0%A6%AF%E0%A6%BC-103065408542373/
জিয়াদ মৎস্য হ্যাসারি,https://www.facebook.com/%E0%A6%9C%E0%A6%BF%E0%A7%9F%E0%A6%BE%E0%A6%A6-%E0%A6%AE%E0%A7%8E%E0%A6%B8%E0%A7%8D%E0%A6%AF-%E0%A6%B9%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B8%E0%A6%BE%E0%A6%B0%E0%A6%BF-106311347791151/
তেঁতুলঝোর ইউনিয়ন মৎস্য জীবিদল,https://www.facebook.com/%E0%A6%A4%E0%A7%87%E0%A6%81%E0%A6%A4%E0%A7%81%E0%A6%B2%E0%A6%9D%E0%A7%8B%E0%A6%B0-%E0%A6%87%E0%A6%89%E0%A6%A8%E0%A6%BF%E0%A7%9F%E0%A6%A8-%E0%A6%AE%E0%A7%8E%E0%A6%B8%E0%A7%8D%E0%A6%AF-%E0%A6%9C%E0%A7%80%E0%A6%AC%E0%A6%BF%E0%A6%A6%E0%A6%B2-103307438567044/
জুনাইদ মৎস্য নার্সারি,https://www.facebook.com/Junaidmotshonarsary/
